BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN SIG Y FOTOGRAMETRIA
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN ECOCLIMATOLOGIA
BID_PV,PERSONAL_BID_PV,COORDINADOR DE CIENCIA Y TECNOLOGIA
BID_PV,PERSONAL_BID_PV,DIRECTOR DE CIENCIA Y TECNOLOGIA
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN GESTION SOCIAL
BID_PV,PERSONAL_BID_PV,ESPECIALISTA MANEJO FORESTAL
BID_PV,PERSONAL_BID_PV,TECNICO FORESTAL NO MADERABLE
BID_PV,PERSONAL_BID_PV,TECNICO II EN TRANSFORMACION DE PFNM
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN COMERCIALIZACION
BID_PV,PERSONAL_BID_PV,DIRECTOR DE EMPODERAMIENTO LOCAL
BID_PV,PERSONAL_BID_PV,ESPECIALISTA EN COMUNICACION II
BID_PV,PERSONAL_BID_PV,COORDINADOR DE EMPODERAMIENTO LOCAL
BID_PV,PERSONAL_BID_PV,DIRECTOR FINANCIERO
BID_PV,PERSONAL_BID_PV,RESPONSABLE DE ADQUISICIONES Y LOGISTICA
BID_PV,PERSONAL_BID_PV,COORDINADOR DE PROYECTO
BID_PV,PERSONAL_BID_PV,CHOFER
BID_PV,PERSONAL_BID_PV,CONTADOR II
BID_PV,TALLERES_BID_PV,TALLERES
BID_PV,TALLERES_BID_PV,REUNIONES Y TALLERES EMPREND. PRODUC. 
BID_PV,VIAJES_BID_PV,COMBUSTIBLE
BID_PV,VIAJES_BID_PV,HOSPEDAJE
BID_PV,VIAJES_BID_PV,HOSPEDAJE NACIONAL
BID_PV,VIAJES_BID_PV,HOSPEDAJE TERCEROS
BID_PV,VIAJES_BID_PV,PASAJES AEREOS
BID_PV,VIAJES_BID_PV,PASAJES AEREOS NACIONALES
BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES
BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES NACIONALES
BID_PV,VIAJES_BID_PV,VIATICOS
BID_PV,VIAJES_BID_PV,VIATICOS CAMPO
BID_PV,VIAJES_BID_PV,VIATICOS TERCEROS
BID_PV,IMPREVISTOS,IMPREVISTOS
BID_PV,OVERHEAD,TRANSACCIONES BANCARIAS
BID_PV,OVERHEAD,ALQUILERES
BID_PV,OVERHEAD,SERVICIOS BASICOS
BID_PV,OVERHEAD,TELEFONOS Y CELULARES
BID_PV,OVERHEAD,INTERNET
BID_PV,OVERHEAD,SERVICIO DE LIMPIEZA
SUECIA_PV,AUDITORIA_CONSOLIDADA,AUDITORIA
SUECIA_PV,COMUNICACION_Y_DIFUSION,IMPRESIONES
SUECIA_PV,COMUNICACION_Y_DIFUSION,MATERIAL DE DIFUSION
SUECIA_PV,CONSULTORIAS_Y_O_SERVICIOS,CONSULTORES
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,ALQUILERES
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,SERVICIOS BASICOS
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,TELEFONOS Y CELULARES
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,INTERNET
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,SERVICIO DE LIMPIEZA
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,TRANSACCIONES BANCARIAS
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,ALQUILERES
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,SERVICIOS BASICOS
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,TELEFONOS Y CELULARES
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,INTERNET
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,SERVICIO DE LIMPIEZA
SUECIA_PV,COSTOS_INDIRECTOS_DE_OFICINA,TRANSACCIONES BANCARIAS
SUECIA_PV,COSTOS_VEHICULOS,ALQUILERES
SUECIA_PV,COSTOS_VEHICULOS,MANTENIMIENTO VEHICULOS
SUECIA_PV,COSTOS_VEHICULOS,MOVILIDADES
SUECIA_PV,GASTOS_ADMINISTRATIVOS,TRANSACCIONES BANCARIAS
SUECIA_PV,PERSONAL_SUECIA_PV,ESPECIALISTA EN GESTION SOCIAL
SUECIA_PV,PERSONAL_SUECIA_PV,TECNICO NTFP (REC. FOREST. NO MADER)
SUECIA_PV,PERSONAL_SUECIA_PV,TECNICO II EN TRANSFORMACION DE PFNM
SUECIA_PV,PERSONAL_SUECIA_PV,ESPECIALISTA EN COMERCIALIZACION
SUECIA_PV,PERSONAL_SUECIA_PV,ESPECIALISTA EN COMUNICACION II
SUECIA_PV,PERSONAL_SUECIA_PV,COORDINADOR DE PROYECTO
SUECIA_PV,PERSONAL_SUECIA_PV,CONTADOR II
SUECIA_PV,TALLERES_SUECIA_PV,TALLERES
SUECIA_PV,VIAJES_SUECIA_PV,COMBUSTIBLE
SUECIA_PV,VIAJES_SUECIA_PV,HOSPEDAJE NACIONAL
SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AEREOS NACIONALES
SUECIA_PV,VIAJES_SUECIA_PV,PASAJES TERRESTRES NACIONALES
SUECIA_PV,VIAJES_SUECIA_PV,TRANSPORTE LOCAL
SUECIA_PV,VIAJES_SUECIA_PV,VIATICOS
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,DIRECTOR FINANCIERO
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,ADMINISTRADORA
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,COORDINADOR DE CONSERVACION DE AREAS NATURALES
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,RESPONSABLE DE ADQUISICIONES Y LOGISTICA
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,CHOFER
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,ESPECIALISTA EN COMUNICACION II
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,ESPECIALISTA EN AREAS DE CONSERVACION
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,ESPECIALISTA EN FORTALECIMIENTO DE AREAS PROTEGIDAS
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO EN AREAS DE CONSERVACION PANDO
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO EN GESTION LEGAL
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,COORDINADOR RAIN FOREST
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO LOCAL PRODUCCION BLOQUE 2 PESCA (BARTOLOME PARAPAINO)
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO I LOGISTICA
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,ESPECALISTA EN ANALISIS DE BIODIVERSIDAD
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO EN BIODIVERSIDAD (ADRIELA ARAUZ)
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO MUNICIPAL SAN PEDRO (JORGE INFANTES)
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO MUNICIPAL INGAVI (HUMBERTO RAMIREZ)
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,TECNICO LOCAL PRODUCCION BLOQUE 2 PFNM (SINEY)
RAINFOREST,SALARIOS_DEL_PERSONAL_RF,PROFESIONAL EN MANEJO Y DESARROLLO PFNM (EDGAR POQUIVIQUI)
RAINFOREST,SERVICIOS_PROFESIONALES_Y_DE_CONSULTORIA_RF,CONSULTORES
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,SUMINISTROS DE OFICINA
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,ALIMENTACION / VIVERES
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,COMBUSTIBLE
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,VIATICOS
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,HOSPEDAJE NACIONAL
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,ALQUILER VEHICULOS
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,"PAGO PONTON, PEAJES, ETC"
RAINFOREST,CREACION_DE_AREAS_PROTEGIDAS_RF,ALQUILER SALON
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,ALIMENTACION / VIVERES
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,ALIMENTACION TALLERES
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,ALQUILER SALON
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,ALQUILER VEHICULOS
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,CAPACITADORES
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,CERTIFICACION ORGANICA
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,COMBUSTIBLE
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,EQUIPO DE PROTECCION PERSONAL
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,EQUIPOS DE PRODUCCION
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,GUIAS LOCALES
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,HERRAMIENTAS VARIAS
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,HOSPEDAJE NACIONAL
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,INSUMOS Y EQUIPAMIENTO
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,LABORATORIO
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,MANTENIMIENTO DE VEHICULOS
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,MATERIAL DE CONSTRUCCION
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,"PAGO PONTON, PEAJES, ETC"
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,PASAJES TERRESTRES NACIONALES
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,SUMINISTROS DE OFICINA
RAINFOREST,GESTION_DE_AREAS_PROTEGIDAS_RF,VIATICOS
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,CAMARAS TRAMPA
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPO DE PROTECCION PERSONAL
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS DE PRODUCCION
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,ESTACION METEOROLOGICA
RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,HERRAMIENTAS VARIAS
